# meas_0,meas_1,meas_2,meas_3,meas_4,meas_5,meas_6,meas_7,meas_8,meas_9,meas_10,meas_11,meas_12,meas_13,meas_14,meas_15,meas_16,meas_17,meas_18,meas_19,meas_20,meas_21,meas_22,meas_23,meas_24,meas_25,meas_26,meas_27,meas_28,meas_29,meas_30,meas_31,meas_32,meas_33,meas_34,meas_35,meas_36,meas_37,meas_38,meas_39,meas_40,meas_41,meas_42,meas_43,meas_44,meas_45,meas_46,meas_47,meas_48,meas_49,meas_50,meas_51,meas_52,meas_53,meas_54,meas_55,meas_56,meas_57,meas_58,meas_59,meas_60,meas_61,meas_62,meas_63,meas_64,meas_65,meas_66,meas_67,meas_68,meas_69,meas_70,meas_71,meas_72,meas_73,meas_74,meas_75,meas_76,meas_77,meas_78,meas_79,meas_80,meas_81,meas_82,meas_83,meas_84,meas_85,meas_86,meas_87,meas_88,meas_89,meas_90,meas_91,meas_92,meas_93,meas_94,meas_95,meas_96,meas_97,meas_98,meas_99,meas_100,meas_101,meas_102,meas_103,meas_104,meas_105,meas_106,meas_107,meas_108,meas_109,meas_110,meas_111,meas_112,meas_113,meas_114,meas_115,meas_116,meas_117,meas_118,meas_119,meas_120,meas_121,meas_122,meas_123,meas_124,meas_125,meas_126,meas_127,meas_128,meas_129,meas_130,meas_131,meas_132,meas_133,meas_134,meas_135,meas_136,meas_137,meas_138,meas_139,meas_140,meas_141,meas_142,meas_143,meas_144,meas_145,meas_146,meas_147,meas_148,meas_149,meas_150,meas_151,meas_152,meas_153,meas_154,meas_155,meas_156,meas_157,meas_158,meas_159,meas_160,meas_161,meas_162,meas_163,meas_164,meas_165,meas_166,meas_167,meas_168,meas_169,meas_170,meas_171,meas_172,meas_173,meas_174,meas_175,meas_176,meas_177,meas_178,meas_179,meas_180,meas_181,meas_182,meas_183,meas_184,meas_185,meas_186,meas_187,meas_188,meas_189,meas_190,meas_191,meas_192,meas_193,meas_194,meas_195,meas_196,meas_197,meas_198,meas_199,meas_200,meas_201,meas_202,meas_203,meas_204,meas_205,meas_206,meas_207
0.39954302,0.54972875,-1.00575840,-0.37523782,-0.25594157,-0.12882446,-0.09933876,-0.01712662,0.01637428,0.05744953,0.06643701,0.10041656,0.11808023,1.07684839,-1.63176978,-0.53924376,-0.35230646,-0.20635755,-0.12671389,-0.05106640,-0.00045577,0.03140239,0.07083172,0.09504177,0.15179113,0.21088982,0.36531040,-3.61546135,-0.89627445,-0.48322293,-0.30445778,-0.17574431,-0.08535616,-0.01758283,0.07035690,0.08600248,0.12780415,0.18622586,0.26184863,0.54273856,1.06122255,-2.63055897,-0.95684808,-0.49948794,-0.30097267,-0.15361544,-0.07019566,-0.01000519,0.06461071,0.13159737,0.16105212,0.29782137,-1.02183735,-1.64540899,-3.60653257,-1.34406233,-0.93145835,-0.74019408,-0.61794984,-0.54736519,-0.51443374,-0.50263041,-0.53805810,-0.58492649,-0.74290657,-0.34842435,-0.50338757,-0.91936940,-2.63729763,0.67434418,0.23592527,0.05456733,-0.09166969,-0.13831487,-0.17654578,-0.20021003,-0.22116286,-0.28021383,-0.24601603,-0.34137422,-0.47286603,-0.95434624,-1.29249108,0.32656720,0.14872856,0.01127738,-0.04273155,-0.08828537,-0.12642500,-0.16512781,-0.18547484,-0.14517882,-0.20913759,-0.29581431,-0.48509890,-0.93707371,0.67661238,0.18007921,0.09474909,0.01634883,-0.02505221,-0.09139290,-0.11492298,-0.14000396,-0.07280001,-0.10611044,-0.18554492,-0.27324632,-0.72753286,0.18973760,0.31489116,0.12827951,0.03435410,0.01742040,0.00391222,-0.02109711,-0.05739275,-0.02336513,-0.03734048,-0.08612722,-0.17021295,-0.58404696,0.02681631,0.15771368,0.17589290,0.07428540,0.02098502,0.01718299,-0.02117678,-0.02858022,-0.01585485,0.00871489,-0.03427726,-0.06854162,-0.55566525,-0.05218594,0.02786449,0.06804138,0.09782764,0.07046755,0.03450697,0.04238677,0.03666143,0.04443761,0.03991462,0.04195528,0.00687914,-0.49845463,-0.11121073,-0.02740788,0.04338976,0.03269756,0.05209362,0.06565224,0.05274540,0.05320653,0.06534667,0.06470133,0.09633794,0.04967412,-0.49787033,-0.16325252,-0.10618461,-0.04115979,0.02481966,0.05622104,0.06069024,0.08691172,0.06582674,0.09704358,0.10221222,0.12966710,0.12843618,-0.51640725,-0.19702655,-0.10620827,-0.06074524,-0.04814339,0.00067457,0.05487455,0.03711646,0.10693189,0.15025115,0.12745978,0.16861534,0.18006127,-0.57594073,-0.24260145,-0.14314136,-0.11875707,-0.05038185,0.00872741,0.01275846,0.05712625,0.08737987,0.17835580,0.26273033,0.32101315,-0.72672838,-0.30030721,-0.19605854,-0.12733266,-0.07181054,-0.02030341,0.00985287,0.04595659,0.05830034,0.10758978
0.36531737,0.55762112,-1.00991344,-0.35250318,-0.23340803,-0.14580968,-0.07874656,-0.02156987,-0.01462559,0.05642773,0.08008148,0.10266382,0.13780861,1.06716025,-1.62547934,-0.53232813,-0.33003321,-0.18270731,-0.10125783,-0.05473658,-0.00166269,0.02219584,0.07735266,0.13053198,0.15659401,0.17435782,0.36085054,-3.61759210,-0.93458837,-0.48782605,-0.27291501,-0.17606744,-0.08553518,-0.03108193,0.06618810,0.07178396,0.11208984,0.16320579,0.25431409,0.56323874,1.05884242,-2.62406373,-0.95676959,-0.49834913,-0.28467470,-0.15291581,-0.08253779,0.00561655,0.04771543,0.11466172,0.20149201,0.30458638,-1.01317513,-1.65131545,-3.62798405,-1.31519127,-0.93447185,-0.75083363,-0.58573961,-0.54230803,-0.48000938,-0.48680159,-0.53121841,-0.57499158,-0.70501548,-0.35426906,-0.54636669,-0.92332363,-2.61757326,0.70057762,0.23235433,0.05399874,-0.07193630,-0.10427167,-0.13636002,-0.19567797,-0.23454988,-0.26658562,-0.24929404,-0.31873009,-0.49645567,-0.95939344,-1.33482313,0.34404370,0.13924779,0.00490673,-0.02011077,-0.09744604,-0.13055103,-0.13987194,-0.18809259,-0.16246255,-0.18674575,-0.26537654,-0.48946831,-0.92773855,0.65924954,0.17852257,0.09555003,0.00449428,-0.05238857,-0.05846434,-0.10256825,-0.11822031,-0.10730032,-0.10650803,-0.16482963,-0.28300411,-0.68769389,0.23145974,0.32654110,0.08133963,0.03486466,0.01590750,-0.03918544,-0.06915507,-0.06016280,-0.03241082,-0.04097281,-0.08329495,-0.16845879,-0.59420842,0.05772115,0.14421341,0.19216056,0.07679778,0.07791784,0.01230442,-0.00265199,-0.03315356,0.00283470,0.00747919,-0.02572914,-0.09739344,-0.54959124,-0.04660138,0.03025736,0.07308155,0.10800762,0.07194406,0.06396667,0.04131681,0.02574609,0.05058306,0.04311320,0.05566569,0.00138766,-0.47516727,-0.11782299,-0.04949373,0.03170814,0.06103084,0.09347352,0.07274820,0.06112261,0.05301424,0.08063362,0.08769230,0.07370462,0.06477271,-0.49187982,-0.16500054,-0.09355449,-0.04432747,0.00700879,0.05369914,0.08421976,0.08229289,0.04992443,0.10475516,0.09904356,0.11427529,0.12129670,-0.52277625,-0.17636971,-0.11355440,-0.07723513,-0.00993280,0.01247310,0.04587223,0.05770843,0.09461813,0.12991385,0.16454643,0.18876353,0.19738060,-0.57930797,-0.22157918,-0.15604559,-0.08867335,-0.07300225,-0.01129112,0.03601807,0.06867921,0.08866527,0.20681848,0.26311535,0.33112925,-0.71439731,-0.26245114,-0.16847791,-0.12458859,-0.06576665,-0.00981516,0.02021878,0.03594737,0.07476112,0.08502784
0.40027797,0.54321605,-0.99749023,-0.36742792,-0.21843855,-0.18930750,-0.10471700,-0.02975162,0.00917525,0.05548503,0.06967090,0.09888688,0.14048468,1.05083525,-1.62122381,-0.52909982,-0.33726197,-0.19570358,-0.10024384,-0.04052318,-0.00717305,0.05863132,0.07830265,0.11903905,0.14331688,0.18077163,0.38163313,-3.59308052,-0.92345309,-0.48854950,-0.27581590,-0.18225592,-0.09238971,0.00131124,0.03710359,0.07822705,0.13534386,0.18675804,0.25813949,0.54270756,1.06433535,-2.61004496,-0.97228783,-0.49841574,-0.26626948,-0.16815232,-0.07570662,-0.00780280,0.07542755,0.12284377,0.21415226,0.30783591,-1.01187658,-1.64586687,-3.61734128,-1.32094431,-0.93306333,-0.70957381,-0.62442482,-0.54059190,-0.48282257,-0.47280106,-0.53298795,-0.57454598,-0.75704634,-0.35349000,-0.50798196,-0.92376715,-2.59419727,0.68600899,0.25963765,0.06161310,-0.06660940,-0.12077332,-0.15837102,-0.19283238,-0.25897247,-0.29983795,-0.23810513,-0.32793200,-0.48029795,-0.96635872,-1.31906867,0.34686056,0.12184240,0.04236212,-0.03800841,-0.10458166,-0.10006495,-0.15360263,-0.21230634,-0.15568405,-0.19708310,-0.25900325,-0.49307358,-0.91754901,0.70190507,0.19502446,0.10131504,0.01345941,-0.05695909,-0.07766043,-0.10158328,-0.11760523,-0.10824744,-0.12143116,-0.16962728,-0.27601880,-0.75362039,0.21254502,0.36772653,0.11552922,0.05216751,0.00470565,-0.01289835,-0.05922727,-0.06705885,-0.02096721,-0.06368063,-0.07617962,-0.17517278,-0.60482913,0.04802815,0.15089929,0.19853659,0.05964040,0.05713306,0.01905137,-0.00958015,-0.00894031,0.00351346,0.02367928,-0.00491372,-0.06818643,-0.54036981,-0.07022194,0.04240499,0.10134541,0.11084796,0.06393189,0.03504078,0.02685305,0.01441817,0.02462415,0.03156386,0.03852497,0.01733476,-0.51322305,-0.13525221,-0.02098568,0.02834872,0.04237697,0.10753936,0.06677798,0.06328108,0.04485836,0.04864945,0.09508188,0.05480897,0.05473014,-0.46574780,-0.17827848,-0.07620417,-0.04927471,0.00771956,0.04542877,0.05644597,0.04972246,0.05518413,0.08360880,0.10781657,0.11407254,0.10250251,-0.52215934,-0.19156554,-0.10204809,-0.04063298,-0.02897871,0.02989906,0.02110315,0.06498035,0.09338625,0.14216711,0.13944897,0.17673856,0.20219386,-0.60685366,-0.21968900,-0.15255171,-0.07776529,-0.03887407,-0.00754732,0.02389182,0.06115204,0.06733197,0.16370711,0.26122111,0.31542861,-0.74021113,-0.26062259,-0.20970589,-0.12056825,-0.07787566,0.00364719,-0.00015486,0.04246220,0.06099371,0.06582705
0.37227562,0.56026590,-1.01660907,-0.36842951,-0.24809101,-0.15873933,-0.09075998,-0.04198698,-0.00552439,0.04852400,0.09026041,0.07954316,0.13524090,1.07313645,-1.64434075,-0.52855402,-0.33431837,-0.19706926,-0.12394000,-0.05809559,-0.00162885,0.04486380,0.08573163,0.11491000,0.15680501,0.19349627,0.37798586,-3.63823080,-0.90268618,-0.48732951,-0.29110700,-0.12289240,-0.09516277,-0.00959679,0.03342660,0.08968669,0.10765053,0.17842333,0.24888802,0.56455034,1.05959260,-2.63500977,-0.97057337,-0.50666797,-0.27270183,-0.15715511,-0.06376438,-0.01041108,0.04835734,0.11492700,0.18957286,0.29094741,-1.02329564,-1.64930928,-3.61379337,-1.31884623,-0.92670566,-0.70719832,-0.61600155,-0.53397089,-0.48830149,-0.50507772,-0.54201049,-0.60351712,-0.73067164,-0.35912898,-0.50010842,-0.93085265,-2.63428497,0.70536429,0.24873014,0.02993125,-0.06622849,-0.13797726,-0.16497128,-0.20016037,-0.21629643,-0.26818964,-0.22521056,-0.34130371,-0.46571380,-0.96979427,-1.32551098,0.34311554,0.14889185,0.04087464,-0.07906843,-0.08029120,-0.11619374,-0.15769553,-0.17578344,-0.16395226,-0.21356963,-0.27013195,-0.47880855,-0.92350990,0.67067617,0.16920163,0.06591572,0.02079958,-0.05239868,-0.04398147,-0.11162492,-0.12201210,-0.10312684,-0.13178335,-0.17303570,-0.29103675,-0.71550733,0.25767812,0.33951199,0.09394564,0.03876213,0.00708320,0.00388023,-0.03271142,-0.08054745,-0.04963474,-0.06346017,-0.08020943,-0.18755573,-0.60362595,0.04660862,0.12171751,0.18562973,0.08508486,0.05337846,0.01798840,0.00229343,-0.01263877,-0.00363784,-0.00914162,-0.02770738,-0.07535767,-0.50925124,-0.08358791,0.06778131,0.07460157,0.11763732,0.06079374,0.06666282,0.02944229,0.01435660,0.04048680,0.06400167,0.01036935,0.00509240,-0.48543331,-0.14561798,-0.04303711,0.01021407,0.06856875,0.07111505,0.08622431,0.04728172,0.03416003,0.09154008,0.03949317,0.07920948,0.04449029,-0.47554317,-0.15120819,-0.08072454,-0.02881130,0.00722852,0.05632241,0.06871884,0.07409743,0.07115739,0.10110594,0.10620523,0.14112552,0.11305799,-0.51950294,-0.19458583,-0.14785352,-0.07839412,-0.03483115,-0.00679393,0.05447311,0.04563087,0.10106208,0.13101441,0.14761600,0.16859062,0.21076012,-0.58839768,-0.23212078,-0.16284677,-0.11385763,-0.04301136,0.00316456,0.03999185,0.05626955,0.09726447,0.20875962,0.25151461,0.32896999,-0.71651518,-0.27753413,-0.20577881,-0.12925780,-0.05112962,-0.02408299,0.02438045,0.02882921,0.06501780,0.06673007
0.37707198,0.53977638,-1.01299238,-0.34812367,-0.26979783,-0.15089163,-0.09118206,-0.04989600,0.02488901,0.05204553,0.04181123,0.11474163,0.12887041,1.08984983,-1.64266908,-0.52705669,-0.33411744,-0.19091463,-0.13359194,-0.06305079,0.01164139,0.04190364,0.08710603,0.10904475,0.14843374,0.17565593,0.37870470,-3.62190819,-0.89020997,-0.47211570,-0.27884105,-0.17930079,-0.09953503,0.00240643,0.04604366,0.07900838,0.11532195,0.18877853,0.27086663,0.55046636,1.06486416,-2.62296581,-0.96774983,-0.47340322,-0.27612081,-0.17140864,-0.07258788,0.01630665,0.05894435,0.10556543,0.22101989,0.29022518,-1.01519358,-1.64351118,-3.62499785,-1.33087015,-0.93663877,-0.73521769,-0.62916887,-0.53647900,-0.49780539,-0.50220597,-0.51904809,-0.58074486,-0.70970750,-0.35857213,-0.52224082,-0.93571424,-2.59652328,0.67700839,0.25833479,0.04537954,-0.06888068,-0.11801552,-0.15985240,-0.16951957,-0.22580343,-0.27925447,-0.24444100,-0.33080277,-0.47260290,-0.97793764,-1.30465245,0.33497474,0.14227457,0.03878953,-0.04879945,-0.10609186,-0.13527894,-0.16618484,-0.19950774,-0.15717927,-0.18603759,-0.27335700,-0.49988064,-0.92241961,0.66258717,0.19694766,0.08528944,0.01302152,-0.03901961,-0.09739207,-0.09840883,-0.10147423,-0.10024682,-0.09482954,-0.16065507,-0.26768738,-0.73495334,0.23768793,0.33190307,0.11845041,0.07102133,0.00172243,-0.01655001,-0.04217123,-0.05359448,-0.04576388,-0.06941272,-0.05268085,-0.15446699,-0.60082966,0.01407978,0.13171713,0.18571271,0.07649002,0.04557150,-0.00526475,-0.00183039,-0.03402403,0.02466142,0.01847889,-0.05894290,-0.09619435,-0.52576429,-0.08808560,0.02184544,0.09764422,0.13632955,0.06047944,0.05264130,0.02565742,0.01666155,0.06104314,0.04811129,0.04967847,-0.02579912,-0.50713038,-0.11658871,-0.03442869,-0.00983939,0.04317959,0.08115625,0.05971411,0.04933263,0.06639203,0.05936850,0.08149768,0.07398245,0.05005559,-0.50123632,-0.14848500,-0.09736632,-0.02824054,-0.01755351,0.03819186,0.05072876,0.06805515,0.07976644,0.09941987,0.11323810,0.10436776,0.14192273,-0.51164436,-0.18771945,-0.14076711,-0.06983971,-0.01251948,0.02704579,0.03947135,0.05448639,0.08144889,0.11311017,0.12796973,0.17855370,0.20830613,-0.59676957,-0.21832861,-0.12814336,-0.09095814,-0.04374022,-0.00456958,0.04002701,0.05742898,0.08244148,0.17642581,0.29713643,0.32424256,-0.74464428,-0.25537175,-0.18512999,-0.12718739,-0.05634092,-0.02940819,0.01733040,0.07182566,0.09162995,0.06918709
0.38738459,0.57183558,-0.99124759,-0.34972998,-0.23609997,-0.16469404,-0.10317405,-0.00338063,0.00940907,0.06306230,0.07235099,0.09312908,0.12832610,1.07777858,-1.64896715,-0.52948636,-0.31853119,-0.22808623,-0.09190153,-0.07522408,0.00561868,0.04389502,0.05701460,0.10306329,0.12829246,0.19991884,0.40199476,-3.59402609,-0.92660117,-0.47003147,-0.29320878,-0.14118314,-0.08864254,-0.01319702,0.03079667,0.07718857,0.13197698,0.17074025,0.24486531,0.58405817,1.05377698,-2.64161158,-0.95793957,-0.49275643,-0.31250885,-0.17105141,-0.07413278,0.00899938,0.05177087,0.11166397,0.19782314,0.32233515,-0.99160737,-1.63735414,-3.59737945,-1.33695590,-0.92906970,-0.72170871,-0.62172753,-0.55608761,-0.48354053,-0.49033165,-0.49905288,-0.61046135,-0.72468257,-0.37788916,-0.49475580,-0.92958474,-2.61169124,0.66616154,0.24692574,0.05847286,-0.07936615,-0.12550808,-0.15118514,-0.19222715,-0.21324579,-0.27815518,-0.26655424,-0.31425408,-0.47159564,-0.96876615,-1.34786403,0.34528998,0.14452028,0.05734370,-0.06216741,-0.09398282,-0.11786328,-0.17021486,-0.20572655,-0.15662311,-0.19954839,-0.28422171,-0.50729167,-0.92399842,0.66202754,0.17212935,0.07098977,0.00150019,-0.06039446,-0.09417447,-0.08384206,-0.11986749,-0.08376229,-0.11915532,-0.18068841,-0.28771409,-0.71754688,0.27935395,0.33406121,0.11368546,0.05120264,-0.00248895,-0.03929221,-0.05103990,-0.06006740,-0.00942559,-0.04397456,-0.07635726,-0.16597377,-0.60236621,0.03688994,0.15094987,0.19239938,0.05942542,0.03771267,0.01416889,0.00546105,-0.01545208,0.01500816,-0.01693178,-0.00417659,-0.07337891,-0.53563607,-0.06779468,0.02017593,0.05371359,0.14179489,0.07119446,0.04159082,0.02611073,0.01401537,0.05704390,0.02928754,0.01650658,-0.01066740,-0.48337829,-0.09862220,-0.01764972,0.01252817,0.06001336,0.06733797,0.07202371,0.06429706,0.02872051,0.09351673,0.07868166,0.07349758,0.07987624,-0.49222979,-0.15949872,-0.06605007,-0.04376195,0.01752306,0.06013141,0.08060212,0.07694597,0.09024053,0.08812920,0.11581358,0.12611593,0.12453332,-0.49833030,-0.19603443,-0.15372635,-0.05125545,-0.04163787,0.01181698,0.01530233,0.08528311,0.10537661,0.15239459,0.14579730,0.18050347,0.18507817,-0.58598584,-0.23086491,-0.13655175,-0.08497898,-0.02720436,-0.00957669,0.04926587,0.03542271,0.07765961,0.21445821,0.25562283,0.33582589,-0.71196532,-0.25388557,-0.18912183,-0.11908875,-0.10172912,-0.03721974,0.02372712,0.05755106,0.06568839,0.12818761
