# meas_0,meas_1,meas_2,meas_3,meas_4,meas_5,meas_6,meas_7,meas_8,meas_9,meas_10,meas_11,meas_12,meas_13,meas_14,meas_15,meas_16,meas_17,meas_18,meas_19,meas_20,meas_21,meas_22,meas_23,meas_24,meas_25,meas_26,meas_27,meas_28,meas_29,meas_30,meas_31,meas_32,meas_33,meas_34,meas_35,meas_36,meas_37,meas_38,meas_39,meas_40,meas_41,meas_42,meas_43,meas_44,meas_45,meas_46,meas_47,meas_48,meas_49,meas_50,meas_51,meas_52,meas_53,meas_54,meas_55,meas_56,meas_57,meas_58,meas_59,meas_60,meas_61,meas_62,meas_63,meas_64,meas_65,meas_66,meas_67,meas_68,meas_69,meas_70,meas_71,meas_72,meas_73,meas_74,meas_75,meas_76,meas_77,meas_78,meas_79,meas_80,meas_81,meas_82,meas_83,meas_84,meas_85,meas_86,meas_87,meas_88,meas_89,meas_90,meas_91,meas_92,meas_93,meas_94,meas_95,meas_96,meas_97,meas_98,meas_99,meas_100,meas_101,meas_102,meas_103,meas_104,meas_105,meas_106,meas_107,meas_108,meas_109,meas_110,meas_111,meas_112,meas_113,meas_114,meas_115,meas_116,meas_117,meas_118,meas_119,meas_120,meas_121,meas_122,meas_123,meas_124,meas_125,meas_126,meas_127,meas_128,meas_129,meas_130,meas_131,meas_132,meas_133,meas_134,meas_135,meas_136,meas_137,meas_138,meas_139,meas_140,meas_141,meas_142,meas_143,meas_144,meas_145,meas_146,meas_147,meas_148,meas_149,meas_150,meas_151,meas_152,meas_153,meas_154,meas_155,meas_156,meas_157,meas_158,meas_159,meas_160,meas_161,meas_162,meas_163,meas_164,meas_165,meas_166,meas_167,meas_168,meas_169,meas_170,meas_171,meas_172,meas_173,meas_174,meas_175,meas_176,meas_177,meas_178,meas_179,meas_180,meas_181,meas_182,meas_183,meas_184,meas_185,meas_186,meas_187,meas_188,meas_189,meas_190,meas_191,meas_192,meas_193,meas_194,meas_195,meas_196,meas_197,meas_198,meas_199,meas_200,meas_201,meas_202,meas_203,meas_204,meas_205,meas_206,meas_207
0.59933859,-0.63832921,-0.58852863,-0.23232551,-0.11835156,-0.05809209,-0.02895149,-0.00239035,0.01140597,0.05072518,0.03325124,0.07580212,0.12093201,-0.77364749,-1.12859344,-0.43603608,-0.24861102,-0.16073520,-0.09550502,-0.04889406,-0.03101957,0.00524437,0.05236186,0.05751986,0.12793599,0.24783897,0.57886273,-3.05163169,-0.88010639,-0.46403107,-0.26361272,-0.18047844,-0.11124429,-0.09579230,-0.06943660,0.00792377,0.03872898,0.11366209,0.28266475,-0.62836933,-0.79973376,-4.43483162,-1.87429655,-1.11452234,-0.77144217,-0.55542868,-0.49164608,-0.43621129,-0.41561627,-0.44831324,-0.48369348,-0.51837087,-0.60689819,-1.08791757,-3.01915550,0.96948862,0.36393899,0.14525336,0.05395794,-0.01115630,-0.05785897,-0.11030291,-0.17103802,-0.24361463,-0.37210098,-0.24789314,-0.45543504,-0.89565903,-4.42390490,0.39369366,0.21702825,0.12227414,0.05448044,0.02352237,-0.01250217,-0.04820690,-0.08843783,-0.12683210,-0.13522485,-0.23954697,-0.47919688,-1.86625874,0.96606040,0.15730879,0.10549451,0.06819829,0.04944636,0.03447802,-0.00397053,-0.01282567,-0.06395009,-0.07524069,-0.13372400,-0.27165106,-1.08095145,0.37169042,0.39225021,0.11445266,0.06891552,0.05086237,0.01900985,0.02758425,0.02132548,-0.02757568,-0.04435190,-0.10013475,-0.18748590,-0.73342389,0.15073818,0.22513826,0.14378977,0.06744419,0.05961083,0.04699601,0.03562511,0.03799492,-0.00089051,-0.02277130,-0.03855950,-0.12522914,-0.57875764,0.04965779,0.11766557,0.11429152,0.07776057,0.05248607,0.03619648,0.05248999,0.04472038,0.00676475,-0.01099881,-0.04259887,-0.08233061,-0.48088038,-0.01560365,0.07383224,0.07947313,0.06909483,0.08039104,0.05422449,0.06507479,0.04162836,0.01846812,0.02907554,0.01779154,-0.03157400,-0.43222305,-0.05914417,0.03790777,0.04009390,0.04849805,0.04899604,0.04959808,0.03132016,0.04575389,0.04767894,0.04495524,0.04195306,0.01377318,-0.44669428,-0.11878679,0.01825432,0.03236694,0.04616108,0.05593411,0.06121507,0.04559149,0.06519868,0.06206629,0.08172586,0.06914882,0.04691124,-0.44377911,-0.17804924,-0.01978636,0.01350815,0.01218647,0.01823713,0.05625588,0.05470897,0.05183889,0.08422908,0.10303901,0.12741384,0.12360870,-0.46509540,-0.25382435,-0.07610800,-0.03833511,-0.00473555,0.03629018,0.02052789,0.04704719,0.05196700,0.08344143,0.22775824,0.27386963,-0.53365767,-0.35641232,-0.13495927,-0.07293803,-0.02279618,0.00546524,0.03221641,0.03837958,0.03200539,0.04490979,0.07510570
0.59532034,-0.61498594,-0.58507764,-0.23943573,-0.14282158,-0.08951070,-0.01823436,-0.00836610,-0.00010183,0.01635330,0.05316587,0.08536522,0.10282926,-0.78180784,-1.11525416,-0.44166821,-0.25212988,-0.13618051,-0.08736845,-0.04783498,-0.01516233,-0.00795078,0.03000762,0.07633057,0.13462907,0.22888267,0.58638793,-3.02631402,-0.89220512,-0.46508837,-0.28407693,-0.17447309,-0.11137734,-0.09857702,-0.03681042,-0.00576474,0.03218684,0.11631106,0.30972686,-0.63924247,-0.77495801,-4.41390228,-1.86675620,-1.08905578,-0.75399578,-0.60149032,-0.48117736,-0.46059820,-0.42735589,-0.41559005,-0.45713431,-0.53425074,-0.58782256,-1.11650157,-3.06297612,0.97638953,0.38980478,0.14811230,0.05233985,-0.03607118,-0.06892482,-0.10455044,-0.18406549,-0.23638161,-0.38518190,-0.23251259,-0.43705532,-0.87951833,-4.43937397,0.40507835,0.21896979,0.12146200,0.07408423,0.03982547,0.00868369,-0.02350584,-0.07088330,-0.12437331,-0.11611309,-0.25575802,-0.45561147,-1.85811830,0.97226846,0.17201017,0.11394629,0.08281285,0.04362785,0.04285188,-0.01925235,-0.02121498,-0.06205342,-0.08773571,-0.14679350,-0.28430003,-1.10370123,0.36916789,0.37876326,0.09851004,0.07966102,0.06635812,0.03334250,0.01573535,0.02342876,-0.01251763,-0.05523827,-0.07586429,-0.19789715,-0.75106800,0.14077462,0.21772854,0.16655733,0.06065352,0.07251357,0.04705223,0.04287509,0.03946111,0.00304306,-0.02165604,-0.05893393,-0.12877825,-0.58076215,0.03096787,0.11456504,0.10863283,0.07767000,0.03918006,0.04329390,0.05874909,0.03013286,0.01365139,0.02011597,-0.01580223,-0.08205857,-0.49986699,-0.03998605,0.07275523,0.07983423,0.06768513,0.06801205,0.01939969,0.04787213,0.04573115,0.03436400,0.03914045,-0.00573798,-0.04994463,-0.44545197,-0.05383615,0.02019590,0.03411605,0.05122637,0.04992050,0.05054002,0.06149969,0.04543414,0.04411978,0.03809641,0.03051445,-0.00230032,-0.41938847,-0.09958390,0.00761119,0.04363373,0.02976642,0.04877214,0.04712579,0.05261628,0.06338340,0.05724578,0.08547933,0.06991021,0.05047927,-0.43626451,-0.16966966,-0.02493512,-0.01175723,0.02763644,0.02365969,0.04426254,0.06263453,0.04409819,0.08790746,0.11145286,0.13882788,0.13709903,-0.45799839,-0.23760623,-0.06414050,-0.05042475,0.01055729,0.01604168,0.03856591,0.03406528,0.03993111,0.02420381,0.22649303,0.27004686,-0.52100021,-0.36937106,-0.13032702,-0.08705748,-0.01468779,-0.00777737,-0.00086493,0.04050412,0.03881403,0.04672743,0.07622617
0.56596029,-0.61243135,-0.57666749,-0.23593420,-0.15165924,-0.06334025,-0.02289150,-0.01227568,0.01254916,0.03359821,0.05184191,0.07304156,0.10971751,-0.78077894,-1.11308575,-0.43684122,-0.25117376,-0.14933337,-0.09644334,-0.04574621,-0.01788423,-0.00146208,0.04898482,0.08055031,0.13955608,0.22586991,0.58949834,-3.05801606,-0.88302541,-0.47433805,-0.29035258,-0.17409851,-0.13133074,-0.06197511,-0.03377146,0.00055900,0.04708115,0.12872352,0.30302492,-0.62991893,-0.78207439,-4.41645432,-1.85502768,-1.10581541,-0.77655417,-0.60583496,-0.48000881,-0.43692878,-0.42083207,-0.44567659,-0.46032265,-0.52328539,-0.58892405,-1.10785711,-3.03169894,0.95870847,0.35678244,0.12750337,0.04192893,-0.01768826,-0.08179155,-0.11316796,-0.17930284,-0.22838813,-0.35120824,-0.25283173,-0.44335440,-0.88679737,-4.43293285,0.40545091,0.21611056,0.12276824,0.09801061,0.03684595,-0.01734149,-0.04662816,-0.05949332,-0.13569799,-0.12555315,-0.25081879,-0.48286971,-1.86760354,0.93810678,0.14852732,0.10607444,0.07572554,0.06056408,0.02392132,-0.01394088,-0.01634889,-0.08897954,-0.08176366,-0.15708944,-0.28000632,-1.11040950,0.39906040,0.38897446,0.08878630,0.08955270,0.05767789,0.05508503,0.01866603,0.00389233,-0.02095382,-0.04957922,-0.09110152,-0.17890713,-0.74608618,0.13452284,0.21787789,0.18516128,0.07655203,0.05821718,0.03531276,0.04440633,0.02035451,0.00122404,-0.00605561,-0.04573692,-0.11755935,-0.58404982,0.05163237,0.12566344,0.10485266,0.10127069,0.05989252,0.05056541,0.04565992,0.03689015,0.01790893,0.00346628,-0.01608700,-0.06424261,-0.50402987,-0.04052415,0.06814624,0.06357129,0.04100441,0.06562239,0.05117441,0.06205110,0.03003399,0.04190627,0.03429183,0.00610465,-0.03778662,-0.44481981,-0.08422730,0.03067264,0.05000547,0.03420581,0.02689503,0.05249835,0.04636280,0.04525953,0.01869440,0.05324652,-0.00216536,-0.00258577,-0.43195960,-0.13786849,0.00578487,0.02798357,0.03806543,0.04881783,0.05243036,0.05215593,0.02547228,0.06324790,0.08340570,0.05069335,0.04612928,-0.42815584,-0.14586388,-0.02145406,-0.00881209,0.03286946,0.02721907,0.02569761,0.04057219,0.05622795,0.07592431,0.10120107,0.11732085,0.12649554,-0.46986213,-0.23257460,-0.07054044,-0.02102991,0.00565051,0.03929243,0.03842884,0.01532303,0.05563235,0.05119587,0.24355599,0.29327661,-0.50700498,-0.37301493,-0.13306893,-0.09505377,-0.02602583,-0.00527263,0.01921086,0.03932008,0.02733758,0.05936323,0.07890676
0.57214701,-0.61397463,-0.59897316,-0.23288649,-0.15300208,-0.07329866,-0.05821241,-0.03514437,0.00486756,0.02694483,0.05272254,0.08894882,0.09427894,-0.77103722,-1.12431586,-0.45516205,-0.25536218,-0.16338439,-0.08247602,-0.04838536,-0.03355858,0.00563096,0.02738519,0.06687433,0.12415729,0.19801733,0.56659532,-3.06983948,-0.89952928,-0.47174993,-0.28805864,-0.18374859,-0.10520460,-0.07172376,-0.03772569,-0.00409944,0.06065144,0.12810414,0.28535488,-0.61408663,-0.77909958,-4.41484404,-1.87730026,-1.08589280,-0.77594101,-0.59635836,-0.49642956,-0.44427323,-0.43001628,-0.42028567,-0.48817426,-0.52276188,-0.58229798,-1.10336316,-3.03616238,0.95567930,0.38502562,0.16163987,0.03490012,-0.01062404,-0.06867860,-0.11941285,-0.16595438,-0.23801212,-0.34782463,-0.24486066,-0.42958722,-0.88610351,-4.42294693,0.39974478,0.22052090,0.12196283,0.06090213,0.01892922,0.00054934,-0.04175750,-0.06467396,-0.13459970,-0.13529645,-0.26710182,-0.45453379,-1.86001170,0.99314308,0.16695382,0.10582795,0.06443259,0.06305312,0.02011907,-0.00232844,-0.03397740,-0.07572434,-0.06434749,-0.17029284,-0.29966429,-1.09450614,0.37824982,0.40241492,0.08730033,0.07618416,0.07571188,0.04562632,0.00827118,-0.00845306,-0.02969849,-0.03306730,-0.07402633,-0.18026635,-0.74649298,0.15497205,0.18206035,0.17905034,0.05383912,0.07269665,0.02933852,0.04742831,0.03137187,0.02089747,-0.00359156,-0.05943679,-0.12029336,-0.60116118,0.01889464,0.09722605,0.10356624,0.10247023,0.05620173,0.04408823,0.05247301,0.02084924,-0.00332288,0.02214790,-0.03559557,-0.07421051,-0.49763441,-0.00720144,0.07334997,0.07210501,0.07045004,0.08038329,0.04909167,0.03333766,0.03954046,0.01185235,0.03542697,0.00859908,-0.05020868,-0.45062849,-0.08555046,0.02177876,0.04290427,0.07397705,0.04849837,0.04590803,0.05713665,0.02983868,0.03942926,0.05805786,0.02598835,-0.01254959,-0.42481342,-0.12295695,-0.03089036,0.02349604,0.05595741,0.04431957,0.03404668,0.04609602,0.06660277,0.08147090,0.09569131,0.05940704,0.03485711,-0.40398839,-0.17160226,-0.05439128,0.00144491,0.01238516,0.01755173,0.02064123,0.06279729,0.05773874,0.07712386,0.11828724,0.13640115,0.11811947,-0.45385447,-0.22921604,-0.08180679,-0.02164132,-0.01315216,-0.00627569,0.03305568,0.03896012,0.03420197,0.06385694,0.22897720,0.28514791,-0.54384524,-0.34623793,-0.14676626,-0.09217857,-0.02682273,-0.00661514,0.01152212,0.02587168,0.03746199,0.05242280,0.07517788
0.59814680,-0.62977064,-0.56943119,-0.26258898,-0.14762817,-0.08126890,-0.04391307,-0.01194827,0.00897159,0.01493079,0.06207405,0.07825428,0.10978323,-0.78767180,-1.10493767,-0.42706198,-0.24951859,-0.14277932,-0.08986782,-0.06291930,-0.04135845,0.01731561,0.04104841,0.07419925,0.13884757,0.25503910,0.59640718,-3.03641653,-0.88665736,-0.45594028,-0.25819403,-0.17269559,-0.12519185,-0.07353195,-0.04521669,0.01553749,0.03708759,0.14780915,0.28595197,-0.61733997,-0.78647727,-4.41832733,-1.88093185,-1.09280396,-0.77021950,-0.56620866,-0.47659615,-0.43976113,-0.41516340,-0.43380487,-0.46563548,-0.52846748,-0.58061576,-1.09965515,-3.03333139,0.96044677,0.37552026,0.16040704,0.03485779,-0.03321902,-0.07561151,-0.12853777,-0.16239634,-0.25692779,-0.36100072,-0.23965555,-0.46632195,-0.88581634,-4.40544176,0.39141181,0.21339482,0.10048708,0.07033237,0.02521322,0.01586943,-0.03323065,-0.08668334,-0.13804966,-0.13690285,-0.26006663,-0.44589937,-1.87724686,0.97533047,0.17525250,0.11158825,0.08170646,0.04336102,0.01802094,0.01628205,-0.02261035,-0.07092978,-0.07803549,-0.15007204,-0.27256724,-1.08746505,0.37738174,0.38053292,0.09355557,0.06194761,0.05109212,0.03153792,0.03078226,0.00700896,-0.03564153,-0.04119777,-0.10149518,-0.17322737,-0.75944847,0.14982054,0.22770591,0.16056019,0.05353778,0.06427805,0.04161089,0.02741425,0.02338468,-0.00585312,-0.00494350,-0.06131722,-0.11683155,-0.58452719,0.02995436,0.11871678,0.11970539,0.10306683,0.05124687,0.06903565,0.04177297,0.01924665,0.03346078,0.01041779,-0.01397033,-0.08480732,-0.48023683,-0.01891103,0.04310766,0.06533669,0.07607000,0.08070975,0.05062158,0.04678389,0.05046067,0.02500335,0.01748531,-0.01001839,-0.03973943,-0.44095659,-0.06213702,0.02810399,0.05890872,0.05664672,0.06850066,0.03345096,0.03682869,0.03923040,0.01814554,0.07051593,0.04122713,-0.00080210,-0.42822871,-0.12089494,-0.02496246,0.01713591,0.04300368,0.05676718,0.04579493,0.05289535,0.04733756,0.04927507,0.08984450,0.07365797,0.05463271,-0.42941725,-0.16938451,-0.05238338,0.00765584,0.03080453,0.05279297,0.04047947,0.06811712,0.04812751,0.06898730,0.10798112,0.12067179,0.13453913,-0.45851216,-0.24509954,-0.08292888,-0.03433324,0.00996396,0.01292146,0.02026483,0.04939502,0.04261984,0.05011325,0.22757047,0.28747317,-0.51413518,-0.34818465,-0.14245269,-0.06371967,-0.01573470,0.01129663,0.01993354,0.02736782,0.05407208,0.05263262,0.06478985
0.60475123,-0.61800534,-0.60505843,-0.24715747,-0.13550846,-0.06583702,-0.03821888,-0.02269064,0.01560829,0.02126929,0.04272486,0.07694548,0.12245288,-0.78849864,-1.11120665,-0.41433826,-0.25158691,-0.15159415,-0.08436430,-0.05307739,-0.03322913,-0.01448041,0.03006945,0.06476152,0.13894002,0.23880078,0.59898627,-3.06150651,-0.89214283,-0.46171573,-0.27035579,-0.17067006,-0.11321094,-0.07987248,-0.05138767,-0.00819829,0.05033339,0.12289234,0.27721480,-0.63338852,-0.77473366,-4.41537666,-1.85555196,-1.10630870,-0.76379156,-0.57581991,-0.50499505,-0.45257118,-0.41696572,-0.42502940,-0.44975513,-0.52052963,-0.58609325,-1.11649609,-3.05503988,0.98191684,0.35491136,0.13505478,0.03325636,-0.02613435,-0.07294468,-0.14010583,-0.17676541,-0.24001233,-0.34079167,-0.24371806,-0.44583663,-0.87568533,-4.41262722,0.36858958,0.21081246,0.12453678,0.09104566,0.04084089,-0.00982136,-0.04050204,-0.06633822,-0.15380120,-0.13521935,-0.24553221,-0.48319271,-1.86821997,0.97537613,0.18559800,0.10599822,0.06702137,0.03627194,0.02495319,0.00701610,-0.01709670,-0.08636467,-0.06173814,-0.15259844,-0.28058767,-1.08152163,0.37455320,0.38135922,0.11008544,0.08306526,0.05634198,0.05345434,0.02209200,0.00744352,-0.00790413,-0.04123000,-0.09015283,-0.20107067,-0.74931902,0.13275383,0.22461993,0.16299734,0.08561651,0.04774655,0.03224774,0.03424286,0.00592794,-0.00379756,-0.01296174,-0.07756568,-0.12261242,-0.58660859,0.04348846,0.11886597,0.10063670,0.07734785,0.05755428,0.02228352,0.04688984,0.02380988,0.03671609,-0.01758806,-0.01998601,-0.09216343,-0.49404687,-0.02855320,0.05556695,0.05390998,0.05000899,0.06009179,0.05637136,0.04478336,0.03093592,0.03983682,0.05117809,-0.00272175,-0.02638483,-0.43844011,-0.05446662,0.02519753,0.04565025,0.06077355,0.06127983,0.04958482,0.04899101,0.06228036,0.04867620,0.06351413,0.02520678,-0.01654071,-0.42528570,-0.12580745,-0.02705735,0.03789612,0.03114498,0.07097439,0.06076841,0.05853206,0.03774649,0.04832949,0.09210666,0.07124176,0.04995691,-0.43532744,-0.15124094,-0.03182381,0.00566357,0.03528604,0.04835363,0.04413196,0.03313471,0.05343830,0.06327925,0.11364550,0.13456567,0.13698739,-0.48538154,-0.22743337,-0.09437761,-0.03764813,0.01399783,0.01387405,0.02823613,0.04372440,0.04618016,0.05217770,0.22500603,0.30215821,-0.52054745,-0.35328740,-0.14660482,-0.06168933,-0.03238057,-0.00202639,0.00305751,0.01214568,0.04803440,0.04889085,0.07413370
