# meas_0,meas_1,meas_2,meas_3,meas_4,meas_5,meas_6,meas_7,meas_8,meas_9,meas_10,meas_11,meas_12,meas_13,meas_14,meas_15,meas_16,meas_17,meas_18,meas_19,meas_20,meas_21,meas_22,meas_23,meas_24,meas_25,meas_26,meas_27,meas_28,meas_29,meas_30,meas_31,meas_32,meas_33,meas_34,meas_35,meas_36,meas_37,meas_38,meas_39,meas_40,meas_41,meas_42,meas_43,meas_44,meas_45,meas_46,meas_47,meas_48,meas_49,meas_50,meas_51,meas_52,meas_53,meas_54,meas_55,meas_56,meas_57,meas_58,meas_59,meas_60,meas_61,meas_62,meas_63,meas_64,meas_65,meas_66,meas_67,meas_68,meas_69,meas_70,meas_71,meas_72,meas_73,meas_74,meas_75,meas_76,meas_77,meas_78,meas_79,meas_80,meas_81,meas_82,meas_83,meas_84,meas_85,meas_86,meas_87,meas_88,meas_89,meas_90,meas_91,meas_92,meas_93,meas_94,meas_95,meas_96,meas_97,meas_98,meas_99,meas_100,meas_101,meas_102,meas_103,meas_104,meas_105,meas_106,meas_107,meas_108,meas_109,meas_110,meas_111,meas_112,meas_113,meas_114,meas_115,meas_116,meas_117,meas_118,meas_119,meas_120,meas_121,meas_122,meas_123,meas_124,meas_125,meas_126,meas_127,meas_128,meas_129,meas_130,meas_131,meas_132,meas_133,meas_134,meas_135,meas_136,meas_137,meas_138,meas_139,meas_140,meas_141,meas_142,meas_143,meas_144,meas_145,meas_146,meas_147,meas_148,meas_149,meas_150,meas_151,meas_152,meas_153,meas_154,meas_155,meas_156,meas_157,meas_158,meas_159,meas_160,meas_161,meas_162,meas_163,meas_164,meas_165,meas_166,meas_167,meas_168,meas_169,meas_170,meas_171,meas_172,meas_173,meas_174,meas_175,meas_176,meas_177,meas_178,meas_179,meas_180,meas_181,meas_182,meas_183,meas_184,meas_185,meas_186,meas_187,meas_188,meas_189,meas_190,meas_191,meas_192,meas_193,meas_194,meas_195,meas_196,meas_197,meas_198,meas_199,meas_200,meas_201,meas_202,meas_203,meas_204,meas_205,meas_206,meas_207
0.25679433,0.42738339,-0.78065634,-0.39413247,-0.20138448,-0.06734271,0.04277404,0.01560630,0.03047684,0.07843019,0.04472663,0.07921790,0.10299964,0.76858544,-1.17691445,-0.55874711,-0.27137512,-0.11107905,0.00888222,0.04244162,0.05670121,0.06303376,0.07720758,0.07708837,0.07766675,0.10806414,0.25671151,-2.15839195,-0.96133804,-0.45218122,-0.16416830,-0.04213260,0.01020977,0.05500934,0.07741845,0.06230515,0.12322044,0.10975124,0.14271607,0.42226055,0.78479111,-2.55434799,-0.86162603,-0.36679396,-0.16374657,-0.04300462,0.04892332,0.07658526,0.10381073,0.12735987,0.17578852,0.24483189,-0.77700663,-1.16329658,-2.17650795,-2.71489453,-1.49077380,-0.99577701,-0.69558996,-0.58884591,-0.47960222,-0.45088577,-0.42769325,-0.47568756,-0.59776419,-0.37944397,-0.57292318,-0.99230510,-2.55538058,0.64893246,0.02447344,-0.14338985,-0.18308593,-0.14625047,-0.17519166,-0.19904569,-0.26952720,-0.26260632,-0.18411230,-0.26440129,-0.45733202,-0.87619299,-2.73617578,0.15871142,-0.01146829,-0.03280379,-0.09522362,-0.11950175,-0.11421854,-0.13079913,-0.14581038,-0.06382839,-0.08288438,-0.18340072,-0.38307205,-1.49982977,0.63877928,0.10946580,0.05213251,0.02022570,0.03247804,-0.01281329,-0.02843048,-0.03482063,0.02495590,-0.00401246,-0.02411004,-0.10998182,-0.98762101,0.00976964,0.16502418,0.08969491,0.10513622,0.04714638,0.08324061,0.03386672,0.03662030,0.04274390,0.05774447,0.07157636,-0.01595708,-0.73429257,-0.16474199,-0.00679836,0.11312764,0.06891584,0.04942000,0.06627649,0.05101763,0.05495287,0.04485710,0.05985318,0.05810887,0.06245179,-0.56978583,-0.18114908,-0.04423862,0.03154685,0.11506961,0.05514726,0.02314585,0.05668947,0.07459982,0.03758849,0.06206586,0.07941264,0.06065234,-0.51695085,-0.19562143,-0.09636866,0.00506326,0.06519592,0.07494862,0.03818696,0.06774455,0.04861215,0.07854402,0.10830865,0.07796714,0.12641411,-0.41112944,-0.19896182,-0.09139662,0.03462278,0.04611930,0.03601418,0.05892798,0.02802748,0.05630693,0.08919016,0.07529515,0.09006045,0.13903309,-0.49424016,-0.18311737,-0.10856000,-0.03268411,0.01637675,0.02752833,0.02267273,0.07861578,0.05295470,0.06338768,0.07112294,0.12955786,0.22797345,-0.52676737,-0.23726222,-0.12157057,-0.02132961,0.04118232,0.01754853,0.04232603,0.03828082,0.07182707,0.11010663,0.17452091,0.29706559,-0.63538790,-0.25236502,-0.16928592,-0.00819418,0.02847195,0.08159209,0.02533359,0.03940068,0.07125473,0.06264625
0.25269359,0.42380688,-0.72468054,-0.35245085,-0.17440359,-0.06480888,0.00037842,0.05435862,0.07106350,0.05209798,0.09345617,0.06431986,0.05675785,0.75694746,-1.13784933,-0.54247165,-0.25386399,-0.06089923,0.01152996,0.02468911,0.05610890,0.05604057,0.08373899,0.08403777,0.09441547,0.11013413,0.23904444,-2.16161990,-0.96068859,-0.42009741,-0.22306241,-0.00446661,0.04510008,0.00792492,0.06646835,0.08561536,0.12321594,0.12331802,0.19785596,0.43231928,0.76754606,-2.55772471,-0.87384468,-0.36802810,-0.10929555,0.01955639,0.05964128,0.08136250,0.09436691,0.17520128,0.20423777,0.26354688,-0.72261328,-1.13840485,-2.18134832,-2.78090763,-1.53989804,-0.95748454,-0.71751791,-0.55825406,-0.47810513,-0.42129788,-0.46105161,-0.50808638,-0.61917132,-0.39125836,-0.54699236,-0.96038568,-2.55886698,0.64134818,0.00582214,-0.13718592,-0.18333527,-0.17201155,-0.18993050,-0.21057044,-0.25863683,-0.28210276,-0.20690440,-0.30124518,-0.43445709,-0.85761160,-2.74612784,0.13869791,-0.01000896,-0.08126017,-0.09393775,-0.06160341,-0.14278477,-0.10349808,-0.13163313,-0.05431842,-0.10447253,-0.18510336,-0.38219866,-1.46248293,0.66040224,0.10281740,0.06055632,0.03333424,-0.01948435,0.00934964,-0.00475625,-0.05789604,0.00179871,0.00237630,-0.00473999,-0.14681078,-0.96711475,0.01744187,0.16589117,0.10437041,0.04677415,0.01780774,0.02567077,0.05787259,0.03957915,0.05502318,0.03825198,0.04519566,-0.00585372,-0.71163774,-0.14380838,-0.01747813,0.09455106,0.07858028,0.04022470,0.03970547,0.05871247,0.06487129,0.05740024,0.04602876,0.05494095,0.07797885,-0.57831258,-0.17862371,-0.04568783,0.02931579,0.10334659,0.02883850,0.06123320,0.06521466,0.02502769,0.05268620,0.06370621,0.08167559,0.10208554,-0.49874201,-0.18809354,-0.08451425,-0.00207351,0.03881745,0.07204211,0.03031879,0.04535224,0.03935448,0.07728157,0.03949305,0.09199958,0.10815439,-0.45454749,-0.19998917,-0.08413450,-0.01701631,0.05773079,0.05502723,0.11681107,0.01599011,0.07707278,0.06777199,0.07976016,0.09654407,0.13685389,-0.46630391,-0.19495195,-0.12651280,0.00500759,0.04543783,0.02372975,0.05567421,0.07693484,0.05731206,0.09177823,0.11418764,0.10112260,0.19513825,-0.50215262,-0.23427355,-0.14440526,-0.00839188,0.00760382,0.04504878,0.02419728,0.05498255,0.07076398,0.08378253,0.15435681,0.28731743,-0.55221927,-0.28189102,-0.13092948,-0.03583838,-0.00469624,0.06938339,0.06661800,0.05475554,0.05102070,0.03666044
0.24230017,0.42764488,-0.76084882,-0.36374262,-0.23747028,-0.04884290,0.04885026,0.05000516,0.03866363,0.07034010,0.05608686,0.09482407,0.06320976,0.79532266,-1.16111314,-0.53988433,-0.27567858,-0.10051637,0.02934161,0.04983688,0.08650273,0.04948621,0.09799330,0.06353282,0.13592952,0.13601652,0.23351100,-2.19711065,-0.94140714,-0.43925852,-0.17073059,-0.02561823,0.02302638,0.01807864,0.04052584,0.08198673,0.10554136,0.16627435,0.17311957,0.44239575,0.72705638,-2.51909947,-0.88046110,-0.38123217,-0.12966633,0.01399814,0.06411589,0.08157394,0.09734719,0.14158995,0.19393750,0.28255180,-0.76200533,-1.16482103,-2.17371035,-2.69845033,-1.47029090,-0.99763715,-0.72789019,-0.55873489,-0.51100910,-0.45827717,-0.45140803,-0.50725287,-0.56184757,-0.34400904,-0.54435581,-0.95708430,-2.57379627,0.63519216,-0.01017913,-0.12923948,-0.16780013,-0.20681992,-0.19616856,-0.20620556,-0.25284228,-0.27438366,-0.20619588,-0.27020338,-0.43290403,-0.88441139,-2.73360181,0.16327307,-0.04994293,-0.07422955,-0.08983043,-0.09841029,-0.10066097,-0.12539355,-0.18741459,-0.04680991,-0.07626473,-0.16700418,-0.35981429,-1.51438630,0.63158512,0.09290402,0.05284717,0.05508173,-0.03421659,0.01277179,-0.04518810,-0.02203133,0.04190703,0.05157394,-0.03432580,-0.10868207,-0.96091276,-0.00145252,0.16014160,0.10929235,0.10198877,0.06086098,0.08502796,0.02563449,0.00355797,0.07201979,0.04391369,-0.00074091,-0.02942745,-0.75870013,-0.12415605,-0.01663242,0.13712482,0.07973561,0.02937371,0.04657217,-0.00587428,0.05319412,0.08218244,0.06986386,0.07954247,0.01955907,-0.58699375,-0.17308341,-0.09998938,0.05227380,0.12884840,0.03032365,0.01806536,0.08720867,0.02609637,0.08265390,0.07256955,0.05852786,0.09240938,-0.51355731,-0.11199427,-0.08534308,0.01594885,0.08048146,0.07290980,0.04478566,0.07150400,0.05426322,0.07157761,0.07528698,0.11632746,0.10587627,-0.46586850,-0.19936061,-0.11023616,-0.02669379,0.08735073,0.07958956,0.06929535,0.01774945,0.07068868,0.09045902,0.09228382,0.11531034,0.17173475,-0.42249170,-0.21328194,-0.13452721,-0.00173348,0.03740126,0.06719097,0.07479669,0.03219910,0.09992535,0.07646736,0.13334705,0.12988290,0.17958422,-0.47302541,-0.23565622,-0.14503737,-0.05113374,0.03045160,0.05796497,0.04629382,0.00794460,0.09213956,0.12341031,0.14632328,0.30537266,-0.60126722,-0.26538324,-0.15168159,-0.03032714,0.02678281,0.04875116,0.03853013,0.06187702,0.05979625,0.03896965
0.23827828,0.43560171,-0.78536385,-0.39456126,-0.21492602,-0.01141697,0.03194298,0.06524528,0.04366162,0.09108534,0.06641068,0.08113388,0.06612196,0.79350787,-1.14251459,-0.56523603,-0.26795447,-0.10551452,-0.03195719,0.04996802,0.04682043,0.05918321,0.07563496,0.09962359,0.06265897,0.10333861,0.21117261,-2.18264294,-0.99760604,-0.46287236,-0.22588922,-0.04123911,0.04370593,0.06283574,0.05420415,0.11396786,0.10735541,0.15853471,0.20315580,0.43984371,0.77963340,-2.55491996,-0.89572954,-0.35688868,-0.10425194,-0.00243598,0.01931451,0.09246910,0.10612448,0.11977659,0.19749512,0.28030157,-0.78735220,-1.14288020,-2.18959832,-2.75203609,-1.50614011,-1.00673652,-0.72729897,-0.57188904,-0.49387205,-0.42728510,-0.44634682,-0.49867931,-0.57793725,-0.35594842,-0.52287465,-0.95251161,-2.55344987,0.63412601,0.03946511,-0.13825551,-0.18738395,-0.19501652,-0.17362197,-0.19870929,-0.24549581,-0.26445729,-0.20809910,-0.27626243,-0.43710595,-0.86539489,-2.70895839,0.20750763,-0.03396342,-0.07709393,-0.08838883,-0.10836612,-0.08643037,-0.11254906,-0.14999202,-0.06244781,-0.12574314,-0.18444762,-0.39117932,-1.54024827,0.66690367,0.10595625,0.02415099,0.00970158,-0.01124450,-0.02509110,0.01325015,-0.04205554,0.00131072,0.01982931,-0.02497719,-0.09828141,-1.01413310,-0.02126748,0.15430789,0.07051069,0.08871522,0.02945818,0.05751302,0.00576905,0.03957710,0.00964871,0.07367395,0.05259132,-0.01624540,-0.71736628,-0.14835796,-0.01121129,0.07462844,0.06506924,0.07471032,0.06230561,0.07837152,0.08060140,0.04485182,0.07868317,0.06626140,0.04202313,-0.57940352,-0.15700489,-0.08162770,0.06249953,0.12072036,0.10152795,0.05148884,0.06146432,0.04073864,0.01460826,0.06490610,0.04865758,0.07584259,-0.49879196,-0.19417962,-0.08129472,0.01207432,0.05756452,0.07084007,0.03919598,0.01340785,0.03836509,0.05146590,0.06502874,0.10654802,0.09223012,-0.46749699,-0.20546964,-0.09995858,-0.01915736,0.01647625,0.08396612,0.05960056,0.02060830,0.05316563,0.04578358,0.07215641,0.08539984,0.11413166,-0.43172914,-0.21624760,-0.10580968,0.02622590,0.04566578,0.04333552,0.06369103,0.04029692,0.01400117,0.07980634,0.08357893,0.12867406,0.19158785,-0.49694350,-0.24578951,-0.12379858,-0.01525818,0.03523777,0.05296941,0.04438923,0.07169401,0.02266136,0.09692814,0.16105808,0.28590357,-0.58426416,-0.24981602,-0.11460532,-0.01628877,0.00473434,0.03175495,0.04791803,0.06174783,0.06012561,0.07675098
0.22751026,0.44762498,-0.73079544,-0.35112092,-0.23819830,-0.10962164,0.03462080,0.04529607,0.05944680,0.07316469,0.06043373,0.06465894,0.06397924,0.76701945,-1.16158187,-0.57854235,-0.24185552,-0.11811180,-0.01070650,0.02744065,0.04022815,0.07873858,0.03366904,0.10689925,0.11457187,0.13423954,0.22610991,-2.19308519,-0.96558619,-0.48667273,-0.16672897,-0.02444217,0.02594903,0.07168887,0.06149071,0.12289806,0.10838430,0.14161247,0.13209528,0.39852747,0.72585791,-2.54418325,-0.83432108,-0.37708381,-0.12785563,0.00057201,0.02901634,0.08262874,0.11901607,0.10776829,0.19001628,0.25162733,-0.75944018,-1.14438689,-2.17547822,-2.73427725,-1.50749564,-0.99021453,-0.75856453,-0.55931258,-0.50366759,-0.46470839,-0.49338353,-0.46456999,-0.58764511,-0.33237079,-0.57853347,-0.98236787,-2.55457354,0.66271627,0.03637235,-0.15013336,-0.18140016,-0.17573564,-0.19237767,-0.18430600,-0.19616787,-0.28022793,-0.24411437,-0.29394236,-0.46600947,-0.90902525,-2.72702670,0.15153238,-0.01767147,-0.04584840,-0.10517029,-0.11087072,-0.11272550,-0.12851594,-0.17307861,-0.03163461,-0.10573412,-0.19922048,-0.40320006,-1.53729188,0.66813058,0.10938007,0.05946050,0.04177605,0.00120750,-0.01418566,-0.02817823,-0.02736799,0.04232514,-0.00248936,-0.00497433,-0.12272195,-0.98399150,-0.02986228,0.18558624,0.08885338,0.09614761,0.03089030,0.06287748,0.01482279,0.06137986,0.09083196,0.07079002,0.00598437,0.04107255,-0.72968090,-0.12832752,0.00162877,0.12034404,0.06857716,0.05436207,0.09728025,0.07538588,0.08042007,0.04037539,0.07143062,0.07607251,0.06851974,-0.54271036,-0.17853877,-0.11938296,0.03635107,0.10410825,0.04783456,0.06057126,0.05547725,0.08931433,0.08876848,0.06621293,0.08491534,0.10552778,-0.49510130,-0.17860502,-0.10133962,-0.00858937,0.04451744,0.06221121,0.06331737,0.05523738,0.07160760,0.02293885,0.08396970,0.08827116,0.11315829,-0.43579653,-0.17463903,-0.09598152,0.02329382,0.06835039,0.07601265,0.09870077,0.06654909,0.08438767,0.01809241,0.04011444,0.08002508,0.13089254,-0.45375800,-0.23122075,-0.12511668,-0.01760325,0.02309384,0.05642492,0.02708128,0.03216369,0.02716007,0.06514923,0.07574639,0.11094001,0.19355108,-0.47033513,-0.23091228,-0.13250187,-0.04066462,0.07392375,0.07352798,0.02508276,0.05675268,0.01360289,0.12036645,0.18682897,0.25330952,-0.61351091,-0.26192600,-0.17379151,-0.00219061,0.05444396,0.03136239,0.04364678,0.07102741,0.04000209,0.03766744
0.23280481,0.41032755,-0.73949450,-0.34996986,-0.19907649,-0.07719047,0.03166506,0.04727134,0.04617628,0.02811027,0.05797102,0.08208354,0.05481506,0.78913862,-1.15167379,-0.50290251,-0.26659262,-0.08056631,0.01620389,0.06172782,0.06036294,0.06802076,0.11710637,0.06860773,0.07448578,0.14439856,0.21776609,-2.16904640,-0.96343160,-0.45000723,-0.17472078,-0.00722612,0.06226147,0.08234254,0.09209153,0.08771871,0.08445758,0.14279649,0.15638770,0.41878489,0.75024575,-2.56904054,-0.83438683,-0.34768173,-0.12989473,-0.01881690,0.05341404,0.10719912,0.09398779,0.12747478,0.22739945,0.28777036,-0.74404830,-1.15461075,-2.17335320,-2.72724128,-1.49776089,-1.00069714,-0.71389890,-0.54659742,-0.47462660,-0.42537713,-0.42380685,-0.49172321,-0.57884604,-0.30203116,-0.54361689,-0.96761674,-2.55776358,0.61625177,0.02309747,-0.13888346,-0.20540051,-0.19959152,-0.15361725,-0.18061422,-0.23817016,-0.28018895,-0.19397646,-0.30548450,-0.47088984,-0.87045825,-2.78333068,0.14772131,0.00652383,-0.07730357,-0.06350921,-0.13279709,-0.10730835,-0.12940170,-0.17199810,-0.02764807,-0.09144496,-0.19095291,-0.35932648,-1.51270616,0.69138533,0.10826664,0.07202041,-0.00730456,-0.02790198,-0.02383835,-0.02489270,-0.04947112,0.03218062,-0.00318258,-0.00505522,-0.12525675,-0.97652763,0.03120359,0.19319594,0.09750178,0.05664561,0.02344562,0.04173813,0.02312846,0.00902922,-0.00724841,0.02998864,0.04577681,-0.01775439,-0.72902721,-0.14040874,-0.04257081,0.09548158,0.07416457,0.03409805,0.07537331,0.03577083,0.03580114,0.01576922,0.06830511,0.05263347,0.01886828,-0.60683203,-0.17504942,-0.04302256,0.05575929,0.12718718,0.09276669,0.04849545,0.07546809,0.07434711,0.00839432,0.07264552,0.05939950,0.09872215,-0.51316488,-0.18403985,-0.08933875,0.03158464,0.08410209,0.09031004,0.05000152,0.03375031,0.02756335,0.03479195,0.10091343,0.09213318,0.12023011,-0.45503491,-0.21613708,-0.10605858,0.00580078,0.03550563,0.06768741,0.08002335,0.05502622,0.04252109,0.07670681,0.07524553,0.11000741,0.12933393,-0.44585958,-0.20310456,-0.10237991,-0.01665883,0.04645359,0.08077829,0.07001159,0.01703816,0.04662287,0.04876474,0.08770289,0.12329768,0.18035902,-0.47465384,-0.22983231,-0.11249594,-0.01859369,0.02525349,0.03814574,0.05925552,0.01690976,0.03964263,0.08847132,0.15495665,0.30236340,-0.58252943,-0.27925348,-0.14610210,-0.01051981,0.04756465,0.03595565,0.05072930,0.02978292,0.03067610,0.09889146
