# meas_0,meas_1,meas_2,meas_3,meas_4,meas_5,meas_6,meas_7,meas_8,meas_9,meas_10,meas_11,meas_12,meas_13,meas_14,meas_15,meas_16,meas_17,meas_18,meas_19,meas_20,meas_21,meas_22,meas_23,meas_24,meas_25,meas_26,meas_27,meas_28,meas_29,meas_30,meas_31,meas_32,meas_33,meas_34,meas_35,meas_36,meas_37,meas_38,meas_39,meas_40,meas_41,meas_42,meas_43,meas_44,meas_45,meas_46,meas_47,meas_48,meas_49,meas_50,meas_51,meas_52,meas_53,meas_54,meas_55,meas_56,meas_57,meas_58,meas_59,meas_60,meas_61,meas_62,meas_63,meas_64,meas_65,meas_66,meas_67,meas_68,meas_69,meas_70,meas_71,meas_72,meas_73,meas_74,meas_75,meas_76,meas_77,meas_78,meas_79,meas_80,meas_81,meas_82,meas_83,meas_84,meas_85,meas_86,meas_87,meas_88,meas_89,meas_90,meas_91,meas_92,meas_93,meas_94,meas_95,meas_96,meas_97,meas_98,meas_99,meas_100,meas_101,meas_102,meas_103,meas_104,meas_105,meas_106,meas_107,meas_108,meas_109,meas_110,meas_111,meas_112,meas_113,meas_114,meas_115,meas_116,meas_117,meas_118,meas_119,meas_120,meas_121,meas_122,meas_123,meas_124,meas_125,meas_126,meas_127,meas_128,meas_129,meas_130,meas_131,meas_132,meas_133,meas_134,meas_135,meas_136,meas_137,meas_138,meas_139,meas_140,meas_141,meas_142,meas_143,meas_144,meas_145,meas_146,meas_147,meas_148,meas_149,meas_150,meas_151,meas_152,meas_153,meas_154,meas_155,meas_156,meas_157,meas_158,meas_159,meas_160,meas_161,meas_162,meas_163,meas_164,meas_165,meas_166,meas_167,meas_168,meas_169,meas_170,meas_171,meas_172,meas_173,meas_174,meas_175,meas_176,meas_177,meas_178,meas_179,meas_180,meas_181,meas_182,meas_183,meas_184,meas_185,meas_186,meas_187,meas_188,meas_189,meas_190,meas_191,meas_192,meas_193,meas_194,meas_195,meas_196,meas_197,meas_198,meas_199,meas_200,meas_201,meas_202,meas_203,meas_204,meas_205,meas_206,meas_207
0.36475492,-0.64680725,-1.31108487,-0.44236600,-0.16275772,0.05867113,0.14093043,0.08017623,-0.00208700,0.17464979,0.18706475,0.12350310,0.24069078,-0.68488008,-2.18230534,-0.82007051,-0.27628097,-0.06994198,0.11714979,0.08298530,0.03894614,0.17998779,0.07964745,0.09394455,0.35924864,0.32023203,0.43205106,-5.08091497,-1.97019565,-0.83208746,-0.23261882,-0.13134983,-0.04682640,0.03127825,-0.07872624,-0.02076773,-0.02847914,0.07966510,0.28033793,-0.68055582,-0.71578282,-5.44889307,-2.08120990,-0.90916461,-0.59065259,-0.47863021,-0.44750655,-0.35178006,-0.41573653,-0.28607371,-0.42872036,-0.51322800,-1.25970733,-2.21337533,-5.11689329,-2.58299899,-1.35026610,-0.86984175,-0.62749887,-0.49239123,-0.44631097,-0.53547162,-0.49981371,-0.58337492,-0.85019010,-0.44433403,-0.75006092,-1.92286825,-5.46268272,-0.23470016,-0.33230239,-0.29584977,-0.10766531,-0.14577895,-0.10949050,-0.20757630,-0.20212238,-0.41190523,-0.14011925,-0.30330032,-0.79728615,-1.96362114,-2.50660753,0.15523590,0.14255194,-0.03550162,0.04058301,-0.02310407,0.00402615,0.00784811,-0.08533315,0.01639940,0.12312002,-0.31027812,-1.08461380,-1.48679686,-0.14994329,0.15370581,0.14109156,0.06655517,0.10829499,0.17797525,0.16448577,-0.07386620,0.13617873,0.09505769,-0.21473257,-0.63680911,-0.96938473,-0.29320019,0.25064787,0.19949609,0.09843586,0.02479899,0.05982935,-0.01800342,0.10800272,0.08243059,0.13740085,-0.12463658,-0.39882678,-0.67426145,-0.28387097,0.11176308,0.26264820,0.17686863,0.05503926,0.10418274,0.04922109,0.10537263,0.19464093,0.04770916,-0.02910857,-0.28771064,-0.55609721,-0.26325384,-0.02771282,0.14214899,0.16807720,0.18045390,0.10064630,0.04156824,0.11276899,0.08343183,0.14477594,0.09256304,-0.28818369,-0.46146622,-0.12773739,-0.01822631,0.08062809,0.08286140,0.12466087,0.16996358,0.12927541,0.12431048,0.17697038,0.14020889,-0.02132047,-0.38689244,-0.52336031,-0.22460461,-0.00297001,0.07232489,0.05789339,0.18785319,0.09689002,0.07099378,0.11807565,0.01136710,0.21156234,0.01006223,-0.30588362,-0.55408186,-0.12359826,0.10228644,0.15385233,0.11769935,0.09608878,0.00681691,0.13016531,0.16123313,0.17608224,0.23330131,0.06273991,-0.39630768,-0.67450523,-0.08761971,0.05050127,0.10825834,0.16702302,0.08846385,0.02680180,0.09476666,0.15046643,0.35105541,0.17198128,-0.45565435,-0.77642375,-0.29562429,0.00925717,0.13321140,0.10665718,0.04157855,0.13404748,0.08716528,0.14692469,0.03511196
0.32957882,-0.59427351,-1.36503398,-0.39330471,-0.12823206,0.08022573,0.08283283,0.09645092,0.09665136,0.16251607,0.12185856,0.15625660,0.14798737,-0.66699713,-2.19792628,-0.80963117,-0.22250903,0.09879816,0.12257630,0.15870675,0.14268003,0.11833018,0.20563188,0.06225380,0.23844622,0.32276267,0.33530948,-4.91245079,-1.98402524,-0.74265879,-0.27768141,-0.12310769,-0.13407862,-0.02462068,-0.00984018,0.06288272,0.07840234,0.06377373,0.17195603,-0.64485580,-0.60682154,-5.41662407,-2.11614013,-0.94557369,-0.66954321,-0.37944564,-0.33449242,-0.27488482,-0.43406394,-0.36960804,-0.41068462,-0.52498513,-1.23091376,-2.18615746,-5.05438852,-2.41493082,-1.37915492,-0.85190505,-0.58145124,-0.54894668,-0.45951280,-0.49521810,-0.61853474,-0.54629302,-0.83577514,-0.47878298,-0.82027835,-2.02178955,-5.46075058,-0.19455104,-0.35614753,-0.21332787,-0.20095089,-0.31678453,-0.20658372,-0.24722634,-0.16280085,-0.32079250,-0.08209153,-0.27748066,-0.84334648,-2.12555599,-2.40948439,0.21204653,0.09336305,0.13030224,0.07548707,-0.05976391,0.01689349,-0.09696091,-0.04092091,0.06024358,0.06230130,-0.28659698,-0.96152139,-1.35095596,-0.17392965,0.23531589,0.17606558,0.09633178,0.08239602,0.12296679,0.16617115,-0.00349970,0.13942370,-0.00712918,-0.11816102,-0.59544003,-0.86592656,-0.28727037,0.22599855,0.20206277,0.17769895,0.04577728,0.01399055,0.04692912,0.13698663,0.00670325,0.10472536,-0.17591001,-0.46074790,-0.69747400,-0.24196978,0.20180087,0.26045474,0.08464465,0.05052778,0.10467578,0.11803931,0.14554885,-0.07212869,0.13545612,-0.04202821,-0.44938293,-0.47821787,-0.16510096,0.05938509,0.16359596,0.09008705,0.01487589,0.09088130,0.06097652,0.18192935,0.05537039,0.09287851,-0.09439923,-0.31861237,-0.48559588,-0.23285148,0.08644053,0.19803135,0.10918407,0.15374500,0.09576971,0.14223824,0.08639694,0.12327126,0.06217340,-0.02727898,-0.25095376,-0.44573557,-0.13938685,-0.00945879,0.11855519,0.09960210,0.07157176,0.14067550,0.06334938,0.06787176,0.17119154,0.20086455,0.01332665,-0.42436799,-0.46553820,-0.14880531,0.01704128,0.01050496,0.07368324,0.03796877,0.14051950,0.03463937,0.05133497,0.23485860,0.16338941,0.07361977,-0.41912895,-0.56029767,-0.28422645,-0.05376662,0.03581048,0.17529637,0.06742227,0.17347522,0.04990133,0.14114866,0.19164756,0.16166934,-0.49820888,-0.80081344,-0.29142854,0.00481502,0.11099231,0.11649984,0.14787373,-0.01225803,0.10126643,0.02706221,0.14824302
0.32013288,-0.70423502,-1.22658074,-0.47852057,-0.04353938,0.01601954,0.06932982,0.14235219,0.05410659,0.14342697,0.12514168,0.19142836,0.06336943,-0.82611233,-2.29197860,-0.91194713,-0.28777564,0.12206256,0.13560438,0.01932037,0.10267714,0.15150696,0.13529542,0.14251623,0.27241126,0.38120237,0.43198341,-5.12975121,-1.98613894,-0.75342041,-0.25053102,-0.17743887,-0.07923097,-0.04964189,-0.00221457,0.01035719,0.03498933,0.06440924,0.16202995,-0.59745550,-0.71300727,-5.54181719,-2.06933761,-0.89114940,-0.62784928,-0.35411444,-0.33416423,-0.27101612,-0.30251908,-0.27884236,-0.30382848,-0.38652581,-1.22240233,-2.15374970,-5.01768589,-2.56233191,-1.40614510,-0.84556901,-0.63240087,-0.50973040,-0.45056570,-0.45825624,-0.47072184,-0.52591819,-0.83541369,-0.54445767,-0.86198616,-2.04060006,-5.49135065,-0.15461670,-0.27021942,-0.24220571,-0.16884448,-0.22172132,-0.25025457,-0.18027943,-0.15500300,-0.41306213,-0.12804097,-0.30564040,-0.75156999,-1.90686357,-2.50176930,0.25007093,0.06940226,0.11810911,0.11151452,0.04549729,-0.03415909,-0.02060586,0.00061095,0.09125587,0.00211780,-0.23617598,-0.96452177,-1.40753055,-0.05741752,0.30116636,0.14621471,0.09269822,0.19855712,0.13588361,0.04287949,0.15405934,0.08049734,0.13184743,-0.16002512,-0.57751256,-0.87163860,-0.29498139,0.19642882,0.17891909,0.10796190,0.14568569,0.17829607,0.04673824,-0.00052458,0.10977266,0.04822532,-0.10775782,-0.50704348,-0.75739545,-0.27108687,0.11457516,0.30368358,0.10189348,0.09497920,0.07272091,0.12173682,0.09326418,0.13775252,0.17190315,0.04484062,-0.42806649,-0.50699836,-0.25719118,-0.06215480,0.03804146,0.20086621,0.16990566,-0.01213514,0.17013922,0.04645476,0.17342693,0.15045202,-0.14473525,-0.46694350,-0.46981046,-0.15384157,-0.04580518,0.19930354,0.15865171,0.12941930,0.11929961,0.13383916,0.05440116,0.14617598,0.14332528,0.02219323,-0.39307889,-0.39188987,-0.21068910,0.07493290,0.12162565,0.11555871,0.08121100,0.01355201,0.02943597,0.15634498,0.10689149,0.11034994,-0.05117679,-0.36069736,-0.45566219,-0.16119318,-0.03275660,0.09410466,0.06769223,0.05713843,0.03132454,0.07689317,0.11189783,0.13426177,0.26546276,0.10488337,-0.47317708,-0.64166975,-0.37980053,-0.02845039,-0.02334738,-0.01969021,0.12809770,0.02844347,0.06951658,0.08506498,0.32642320,0.18516962,-0.53014719,-0.88801485,-0.30128425,0.02114793,0.07844900,0.17486572,0.07448937,0.00833861,0.02664934,0.08293793,0.07558193
0.35753918,-0.66422671,-1.22295880,-0.59583634,-0.02664275,0.13140157,0.07825481,0.11460461,0.05004590,0.15503447,0.07692760,0.12404034,0.17330328,-0.50089675,-2.20506382,-0.87935138,-0.28087443,-0.03776651,0.17833890,-0.08124541,-0.01181213,0.11160238,0.15005700,0.12078939,0.28632569,0.30353126,0.42472568,-5.05081654,-2.01618505,-0.74126053,-0.33990020,-0.14081992,-0.07761399,-0.00967320,0.01226275,-0.03138685,0.05335240,0.17090176,0.12707154,-0.66388941,-0.54787338,-5.45948505,-1.94271743,-0.92911547,-0.67348450,-0.46223691,-0.47159502,-0.33035067,-0.37719440,-0.37048542,-0.44156781,-0.37962398,-1.25035012,-2.12235451,-5.14876366,-2.50014520,-1.41342437,-0.81537014,-0.61369979,-0.52242726,-0.45969361,-0.46017694,-0.50414467,-0.58438027,-0.75430691,-0.52153432,-0.77919877,-1.97188032,-5.46887112,-0.10587468,-0.25928259,-0.28849608,-0.16597857,-0.11853512,-0.25746694,-0.25215164,-0.25504029,-0.23929314,-0.18209547,-0.35820305,-0.86821187,-2.10234976,-2.51244354,0.18225606,0.14101107,0.11630685,0.14575388,0.02989762,0.01467942,-0.09370703,-0.09421809,0.13877246,0.01372494,-0.24560574,-0.94509113,-1.42366910,-0.14088394,0.20730516,0.06137747,0.12695181,0.03427603,0.12253839,0.16469176,0.06782733,0.08988108,0.04107308,-0.10606407,-0.53725755,-0.98670453,-0.20930094,0.29281241,0.20320222,0.15152928,0.17197682,0.08858177,0.09325662,0.09182776,-0.01227126,0.04981710,-0.03566193,-0.39490098,-0.67710608,-0.27592748,0.04220452,0.23000981,0.23373759,0.04018798,0.06980528,0.02749096,0.11014793,0.13061401,0.11708212,-0.06541219,-0.41747445,-0.53312743,-0.13941398,0.12553261,0.16400909,0.13211772,-0.00401955,-0.00307895,0.10023585,0.16163206,0.09112453,0.21639128,-0.00101422,-0.30801976,-0.57869279,-0.27289304,-0.00774037,0.11807387,0.09929923,0.07861838,0.08000810,0.11258750,0.12065905,0.12056705,0.14325486,0.01625564,-0.36608216,-0.44076079,-0.25038052,0.08345334,0.12720777,0.14787018,0.09231699,0.09602118,0.18699798,0.07146820,0.18585108,0.20813508,0.08952256,-0.29608804,-0.51752478,-0.22846963,-0.04200180,0.07396242,0.04266390,0.16037315,0.07745478,0.07284993,0.12389012,0.14855373,0.12526128,0.08108704,-0.35842773,-0.74656898,-0.28064808,0.04773706,0.11664187,0.09337680,0.09294823,0.08345114,0.11905891,-0.00201955,0.26428860,0.13421479,-0.56455815,-0.83161867,-0.29008818,-0.09478000,0.08529382,0.02164277,0.15855983,0.12024169,0.05164558,0.05893154,0.05847463
0.31619656,-0.61698055,-1.27207112,-0.47670114,-0.19318229,-0.03162546,0.03581878,0.16040285,0.05040310,0.10979095,0.00980519,0.10744341,0.14042901,-0.63553190,-2.14629674,-0.89898682,-0.22422512,-0.07820703,0.11384723,0.09159093,0.10382547,0.07319634,0.16439132,0.07453733,0.25479043,0.32226789,0.36819774,-4.98316765,-1.92306757,-0.71021217,-0.25004849,-0.12937604,-0.05604196,-0.03100726,-0.03016859,0.03663936,0.06394247,0.10602772,0.24251489,-0.62550491,-0.68649453,-5.34927177,-2.09797502,-0.95228261,-0.57228774,-0.39115965,-0.38202673,-0.33882335,-0.25469023,-0.35945180,-0.41002986,-0.49110672,-1.13508594,-2.21299028,-5.06386948,-2.60056472,-1.39069629,-0.89469808,-0.71729964,-0.51755387,-0.53034788,-0.45567176,-0.50883186,-0.66760254,-0.76397437,-0.52063024,-0.79524535,-1.99612319,-5.47651625,-0.15498509,-0.31500599,-0.24863605,-0.27228844,-0.16849123,-0.27490813,-0.21336615,-0.17410284,-0.33909750,-0.11494696,-0.17766850,-0.83397371,-2.01062560,-2.52807641,0.24218027,0.04471002,0.09732217,0.05171181,0.04913152,0.11665879,-0.06247034,0.02165145,0.03871556,0.03609096,-0.30897689,-0.98111081,-1.47938812,-0.04653976,0.22157237,0.25213563,0.04987534,0.12482872,0.13904360,0.08213831,0.11735897,0.18846811,0.09278278,-0.25635448,-0.67328155,-0.83953756,-0.34207764,0.14357848,0.08317669,0.19659831,0.12487717,0.15550458,0.06943529,0.12976073,0.15141164,-0.00707705,-0.18327704,-0.45153424,-0.59368813,-0.21098337,0.06080016,0.15752849,0.19545476,0.10361173,0.06815891,0.08875894,0.07025564,0.15818200,0.05622424,-0.10125241,-0.31526873,-0.54568505,-0.20811111,0.12524770,0.14853445,0.09143021,0.10581501,0.11256293,0.08908734,0.26692912,0.10775739,0.15600587,-0.06236314,-0.44403842,-0.49974945,-0.23319605,-0.00681209,0.09641442,0.10965848,0.07669654,0.07135000,0.06882486,0.16445926,0.12559509,0.16446215,-0.00428631,-0.37295279,-0.47292942,-0.13828893,-0.02226601,0.08863081,0.20600858,0.08614380,-0.09353608,0.08171145,0.02178997,0.17205828,0.17913030,0.06196861,-0.33436677,-0.58219606,-0.16222394,0.00321475,0.15228954,0.12311122,-0.00229622,0.02300667,0.05016405,0.07822918,0.10498630,0.31812835,0.10858906,-0.42087105,-0.54172105,-0.22982216,-0.16746712,0.04719592,0.12247225,0.13435052,0.07720412,0.08315161,-0.01129720,0.26750883,0.01528012,-0.41424164,-0.83909935,-0.24238554,-0.02667179,0.05428264,0.07137588,0.03862321,0.13993874,0.08390439,0.04956932,0.17370626
0.43785277,-0.60868490,-1.26796556,-0.44547209,-0.14943528,0.07084812,0.02027155,0.02001600,0.03984081,0.13277054,0.16058414,0.17225020,0.23399363,-0.55056667,-2.22102833,-0.92221707,-0.25378469,0.05130916,0.11770377,0.12633939,0.11414759,0.17087427,0.16227810,0.04656035,0.21135935,0.25352979,0.31813860,-5.02279711,-1.95065355,-0.74837112,-0.32748786,-0.14444649,-0.13493198,0.04397128,-0.07491884,0.04324491,0.05157390,-0.00646456,0.15696546,-0.61272728,-0.67708683,-5.39951134,-1.98092067,-0.91019392,-0.65008479,-0.53270489,-0.34380364,-0.26067352,-0.39164004,-0.41954505,-0.42240283,-0.52626717,-1.22919929,-2.09718347,-5.05703211,-2.63847899,-1.40400982,-0.94953305,-0.65768594,-0.65311152,-0.49207088,-0.52699095,-0.53543788,-0.57432544,-0.84077579,-0.46590635,-0.86508209,-2.06468868,-5.38788271,-0.14999446,-0.29933053,-0.23815623,-0.22536293,-0.18763751,-0.19894210,-0.15634845,-0.17927143,-0.25128338,0.01088541,-0.30532908,-0.69400555,-2.10214782,-2.47423720,0.14884955,-0.06251758,-0.02884931,-0.03520486,-0.03961274,-0.05972444,0.00072203,-0.06488387,0.11193445,0.08574183,-0.16359426,-0.89595026,-1.38350856,-0.10591502,0.30451220,0.22406265,0.03787296,0.16336456,0.04389023,0.10291727,0.04073737,0.06092324,0.08935089,-0.18753169,-0.61315411,-0.94039577,-0.28906846,0.22082973,0.17929909,0.16139902,0.01820390,0.15395460,0.10345899,0.11252356,-0.00027514,0.12249122,-0.07386281,-0.44656649,-0.61864299,-0.11864965,0.05964760,0.22079228,0.15949936,0.06704776,0.08536293,0.11855274,0.02942345,0.09852309,0.08162202,0.04749642,-0.33855370,-0.64683896,-0.25589025,-0.02389403,0.13163176,0.07410040,0.13125986,0.18275292,0.09692725,0.08654933,0.07199685,0.06247764,0.04949576,-0.27379677,-0.57875878,-0.22092603,0.00548147,0.12679046,0.01727232,0.11956465,0.10446230,0.06367359,0.16885431,0.19145259,0.09266491,-0.03432439,-0.27297190,-0.46379977,-0.16870727,-0.01184591,0.04830154,0.08563952,0.09483431,0.06455310,0.12151990,0.12773138,0.08621133,0.25220799,0.10533159,-0.36457518,-0.51833051,-0.26561901,0.00834414,0.09892794,0.07048776,0.01251551,0.10309380,0.01733466,0.16685969,0.18030021,0.10337979,0.03291224,-0.43711147,-0.53914243,-0.25886413,-0.10532890,0.06063673,0.01449503,0.00631958,0.12893592,0.15048406,0.10934978,0.35702232,0.17300451,-0.51050979,-0.80702806,-0.37689620,0.03717346,0.10932322,0.05557433,0.06834769,0.11338578,0.19164310,0.14493516,0.08675037
