# x(m),y(m),sigma(S/m),root_mask
-0.059471,0.078851,0.000000,0.010000,0.000000
0.098652,-0.002113,0.000000,0.010000,0.000000
0.097428,-0.000404,0.000000,0.010000,0.000000
0.094940,0.000040,0.000000,0.010000,0.000000
0.056314,0.081064,0.000000,0.010000,0.000000
0.054529,0.080839,0.000000,0.010000,0.000000
0.052033,-0.082625,0.000000,0.010000,0.000000
0.086694,0.047538,0.000000,0.010000,0.000000
0.065636,0.073929,0.000000,0.010000,0.000000
-0.028699,-0.049457,0.000000,0.010000,0.000000
-0.056919,0.059347,0.000000,0.046163,1.000000
-0.098588,0.005615,0.000000,0.010000,0.000000
-0.093535,0.031915,0.000000,0.010000,0.000000
-0.077036,0.029858,0.000000,0.010000,0.000000
0.050173,0.080867,0.000000,0.010000,0.000000
-0.043443,0.088716,0.000000,0.010000,0.000000
-0.029182,0.094416,0.000000,0.010000,0.000000
-0.057644,0.078653,0.000000,0.010000,0.000000
-0.056368,0.081061,0.000000,0.010000,0.000000
-0.059767,0.069534,0.000000,0.010000,0.000000
-0.030873,0.076929,0.000000,0.014647,1.000000
-0.041726,0.088203,0.000000,0.010000,0.000000
-0.045044,0.086578,0.000000,0.010000,0.000000
0.098723,0.001764,0.000000,0.010000,0.000000
0.097123,-0.007901,0.000000,0.010000,0.000000
0.097350,-0.004131,0.000000,0.010000,0.000000
0.098568,-0.005973,0.000000,0.010000,0.000000
0.098188,-0.009843,0.000000,0.010000,0.000000
0.052552,0.044859,0.000000,0.010000,0.000000
0.052573,0.049678,0.000000,0.010000,0.000000
0.071950,-0.017546,0.000000,0.010000,0.000000
0.051468,0.082922,0.000000,0.010000,0.000000
0.053232,0.083223,0.000000,0.010000,0.000000
0.050047,0.085175,0.000000,0.010000,0.000000
-0.018691,-0.085814,0.000000,0.010000,0.000000
-0.021011,-0.075349,0.000000,0.010000,0.000000
-0.014373,-0.092935,0.000000,0.010000,0.000000
-0.013004,-0.094894,0.000000,0.010000,0.000000
-0.016644,-0.089508,0.000000,0.010000,0.000000
-0.018554,-0.088417,0.000000,0.010000,0.000000
-0.016219,-0.092266,0.000000,0.010000,0.000000
-0.047105,-0.086830,0.000000,0.010000,0.000000
0.050482,-0.084927,0.000000,0.010000,0.000000
0.062502,0.076452,0.000000,0.010000,0.000000
0.063539,0.074124,0.000000,0.010000,0.000000
0.055179,0.062796,0.000000,0.010000,0.000000
0.054965,0.060397,0.000000,0.010000,0.000000
0.052975,0.059155,0.000000,0.010000,0.000000
0.057564,0.064198,0.000000,0.010000,0.000000
0.082815,-0.053956,0.000000,0.010000,0.000000
0.080653,-0.057153,0.000000,0.010000,0.000000
0.080496,-0.055382,0.000000,0.010000,0.000000
0.075154,-0.052703,0.000000,0.010000,0.000000
0.076915,-0.054394,0.000000,0.010000,0.000000
0.078601,-0.054014,0.000000,0.010000,0.000000
-0.095530,-0.024992,0.000000,0.010000,0.000000
-0.097160,-0.017503,0.000000,0.010000,0.000000
-0.078534,-0.014030,0.000000,0.010000,0.000000
-0.078004,-0.011598,0.000000,0.010000,0.000000
-0.077608,-0.032714,0.000000,0.010000,0.000000
-0.082294,-0.004307,0.000000,0.010000,0.000000
-0.067935,0.005718,0.000000,0.010000,0.000000
-0.067454,0.003349,0.000000,0.010000,0.000000
-0.068869,0.002165,0.000000,0.010000,0.000000
-0.070069,0.006994,0.000000,0.010000,0.000000
-0.071970,0.005903,0.000000,0.010000,0.000000
-0.070041,0.009284,0.000000,0.010000,0.000000
-0.067316,0.019410,0.000000,0.010000,0.000000
-0.071632,0.017082,0.000000,0.010000,0.000000
-0.086225,0.000200,0.000000,0.010000,0.000000
-0.086084,-0.004443,0.000000,0.010000,0.000000
-0.083823,-0.000859,0.000000,0.010000,0.000000
-0.083741,-0.003203,0.000000,0.010000,0.000000
-0.078290,0.013531,0.000000,0.010000,0.000000
-0.073881,0.016040,0.000000,0.010000,0.000000
-0.082257,0.006314,0.000000,0.010000,0.000000
-0.083580,0.007452,0.000000,0.010000,0.000000
-0.079880,0.006285,0.000000,0.010000,0.000000
-0.050820,0.060255,0.000000,0.010000,0.000000
-0.052984,0.059153,0.000000,0.010609,1.000000
-0.054950,0.060403,0.000000,0.044438,1.000000
-0.055191,0.062819,0.000000,0.047518,1.000000
-0.064178,0.059277,0.000000,0.021379,1.000000
-0.058662,0.060861,0.000000,0.045452,1.000000
-0.060619,0.059713,0.000000,0.044342,1.000000
-0.062187,0.060921,0.000000,0.016051,1.000000
-0.057590,0.063141,0.000000,0.029579,1.000000
-0.098685,0.001721,0.000000,0.010000,0.000000
-0.097410,0.003268,0.000000,0.010000,0.000000
-0.094873,0.002308,0.000000,0.010000,0.000000
-0.078711,0.047763,0.000000,0.049789,1.000000
-0.091919,0.033034,0.000000,0.010000,0.000000
-0.092160,0.035700,0.000000,0.010000,0.000000
-0.078888,0.031058,0.000000,0.010000,0.000000
-0.080700,0.034666,0.000000,0.010000,0.000000
-0.078706,0.033468,0.000000,0.010000,0.000000
-0.078485,0.052555,0.000000,0.010000,0.000000
-0.082205,0.054969,0.000000,0.010000,0.000000
-0.080694,0.048945,0.000000,0.010000,0.000000
-0.084530,0.051287,0.000000,0.010000,0.000000
-0.082466,0.052536,0.000000,0.010000,0.000000
-0.080573,0.051342,0.000000,0.010000,0.000000
-0.084763,0.036798,0.000000,0.010000,0.000000
-0.082743,0.047692,0.000000,0.010000,0.000000
-0.084686,0.048841,0.000000,0.010000,0.000000
0.002031,0.010534,0.000000,0.010000,0.000000
0.002031,0.012878,0.000000,0.010000,0.000000
-0.048673,0.059063,0.000000,0.010000,0.000000
-0.048732,0.056826,0.000000,0.010000,0.000000
-0.038711,0.005807,0.000000,0.010000,0.000000
-0.034613,0.005820,0.000000,0.010000,0.000000
-0.036656,0.006985,0.000000,0.010000,0.000000
-0.030522,0.003485,0.000000,0.010000,0.000000
-0.060458,0.042102,0.000000,0.010000,0.000000
-0.066336,0.047665,0.000000,0.010000,0.000000
-0.064338,0.049048,0.000000,0.010000,0.000000
-0.056947,0.056898,0.000000,0.017854,1.000000
-0.060846,0.030141,0.000000,0.010000,0.000000
-0.065040,0.027657,0.000000,0.010000,0.000000
-0.044704,0.056999,0.000000,0.048550,1.000000
-0.046612,0.055631,0.000000,0.048660,1.000000
-0.030504,0.012859,0.000000,0.010000,0.000000
-0.030510,0.010514,0.000000,0.010000,0.000000
-0.030524,0.005828,0.000000,0.010000,0.000000
-0.032556,0.009337,0.000000,0.010000,0.000000
-0.032563,0.006995,0.000000,0.010000,0.000000
-0.026421,0.017562,0.000000,0.010000,0.000000
-0.028459,0.016385,0.000000,0.010000,0.000000
-0.028463,0.014037,0.000000,0.010000,0.000000
-0.026417,0.019912,0.000000,0.010000,0.000000
-0.046568,0.041243,0.000000,0.010000,0.000000
-0.048562,0.042451,0.000000,0.010000,0.000000
-0.058749,0.031382,0.000000,0.010000,0.000000
-0.058643,0.033756,0.000000,0.010000,0.000000
-0.058529,0.041067,0.000000,0.010000,0.000000
-0.058535,0.038586,0.000000,0.010000,0.000000
-0.036557,0.044869,0.000000,0.010000,0.000000
-0.044612,0.035249,0.000000,0.010000,0.000000
-0.048612,0.037637,0.000000,0.010000,0.000000
-0.044590,0.037641,0.000000,0.010000,0.000000
-0.046591,0.038839,0.000000,0.010000,0.000000
0.018315,-0.017575,0.000000,0.010000,0.000000
0.016280,-0.018744,0.000000,0.010000,0.000000
0.002032,-0.001176,0.000000,0.010000,0.000000
0.004063,-0.000006,0.000000,0.010000,0.000000
0.006096,-0.001177,0.000000,0.010000,0.000000
0.006097,-0.003517,0.000000,0.010000,0.000000
0.050810,0.060265,0.000000,0.010000,0.000000
0.040042,0.090300,0.000000,0.010000,0.000000
0.048293,0.084807,0.000000,0.010000,0.000000
0.046786,0.087006,0.000000,0.010000,0.000000
-0.008347,0.063522,0.000000,0.026636,1.000000
-0.053420,0.077092,0.000000,0.010000,0.000000
-0.053230,0.078838,0.000000,0.010000,0.000000
-0.054633,0.080824,0.000000,0.010000,0.000000
-0.053279,0.083212,0.000000,0.010000,0.000000
-0.061142,0.071445,0.000000,0.010000,0.000000
-0.059970,0.073878,0.000000,0.010000,0.000000
-0.060632,0.076425,0.000000,0.010000,0.000000
-0.062542,0.076450,0.000000,0.010000,0.000000
-0.037345,0.087638,0.000000,0.010000,0.000000
-0.046141,0.078829,0.000000,0.010000,0.000000
-0.047051,0.073818,0.000000,0.010000,0.000000
-0.051036,0.075752,0.000000,0.010000,0.000000
-0.049137,0.077053,0.000000,0.010000,0.000000
-0.047420,0.076573,0.000000,0.010000,0.000000
-0.046795,0.087013,0.000000,0.010000,0.000000
-0.043484,0.074596,0.000000,0.010000,0.000000
-0.045361,0.073299,0.000000,0.010000,0.000000
-0.039112,0.070065,0.000000,0.035646,1.000000
-0.041246,0.073191,0.000000,0.039995,1.000000
-0.041392,0.071404,0.000000,0.049658,1.000000
-0.041142,0.066817,0.000000,0.035980,1.000000
-0.039195,0.068087,0.000000,0.042403,1.000000
-0.045147,0.064379,0.000000,0.010267,1.000000
-0.047096,0.063136,0.000000,0.011438,1.000000
-0.044907,0.059628,0.000000,0.010000,0.000000
-0.046756,0.060498,0.000000,0.010000,0.000000
-0.045048,0.070542,0.000000,0.040978,1.000000
-0.043318,0.070052,0.000000,0.049761,1.000000
-0.042985,0.067443,0.000000,0.035294,1.000000
-0.045008,0.066203,0.000000,0.036597,1.000000
-0.026793,0.067193,0.000000,0.010000,0.000000
-0.042834,0.062994,0.000000,0.042826,1.000000
-0.042934,0.060881,0.000000,0.010000,0.000000
-0.040851,0.064192,0.000000,0.043667,1.000000
-0.038963,0.063223,0.000000,0.022241,1.000000
-0.040807,0.059456,0.000000,0.044456,1.000000
-0.038818,0.060599,0.000000,0.039178,1.000000
0.067931,0.005710,0.000000,0.010000,0.000000
0.065854,0.006821,0.000000,0.010000,0.000000
0.096987,0.010819,0.000000,0.010000,0.000000
0.086100,0.003857,0.000000,0.010000,0.000000
0.096389,-0.021275,0.000000,0.010000,0.000000
0.094532,-0.028729,0.000000,0.010000,0.000000
0.097770,-0.013707,0.000000,0.010000,0.000000
0.096720,-0.011665,0.000000,0.010000,0.000000
0.036642,0.002303,0.000000,0.010000,0.000000
0.036648,-0.000039,0.000000,0.010000,0.000000
0.026416,0.026981,0.000000,0.010000,0.000000
0.028445,0.028157,0.000000,0.010000,0.000000
0.048642,0.035238,0.000000,0.010000,0.000000
0.052566,0.042447,0.000000,0.010000,0.000000
0.054550,0.046058,0.000000,0.010000,0.000000
0.054567,0.048476,0.000000,0.010000,0.000000
0.050769,0.055677,0.000000,0.010000,0.000000
0.052879,0.056807,0.000000,0.010000,0.000000
0.050662,0.053276,0.000000,0.010000,0.000000
0.052632,0.052069,0.000000,0.010000,0.000000
0.054734,0.053262,0.000000,0.010000,0.000000
0.054873,0.055599,0.000000,0.010000,0.000000
0.072643,0.044162,0.000000,0.010000,0.000000
0.073810,-0.018725,0.000000,0.010000,0.000000
0.072475,0.003614,0.000000,0.010000,0.000000
